Vehicle,Days,Distance,HardBrakes,HardAccelerations,NightTime_Pct,VehicleType,Loss
687,365,8934,8,133,0.016,Car,0
688,365,17391,209,328,0.03,Car,1
689,365,9790,6,33,0.016,Car,0
690,365,20965,185,74,0.013,Car,0
691,365,11468,185,98,0.002,Car,0
692,365,14998,113,57,0.164,Truck,1
693,365,12877,115,69,0.044,Truck,0
694,365,17141,199,21,0.001,Car,0
695,365,16502,218,72,0.03,Truck,0
696,365,17277,46,1,0,Truck,1
697,365,7520,98,35,0,Minivan,0
698,365,10592,117,328,0.003,Car,0
699,365,16648,321,409,0.008,Truck,1
700,365,21948,137,21,0.001,SUV,0
701,365,10601,98,91,0,Car,1
702,365,16777,40,58,0.001,SUV,0
703,365,10882,26,22,0.023,Car,0
704,365,15445,52,0,0.002,Truck,0
705,365,13713,40,177,0.009,Car,0
706,365,4255,34,20,0.001,Car,0
707,365,6700,19,22,0.021,Truck,0
708,365,14467,68,105,0.116,Truck,0
709,365,15937,356,121,0.016,Truck,0
710,365,14338,253,29,0.064,SUV,0
711,365,6275,125,19,0,Car,0
712,365,10094,14,158,0,Truck,0
713,365,8376,36,45,0.018,Minivan,0
714,365,7104,39,23,0,Car,1
715,365,22135,277,851,0,Truck,1
716,365,11632,53,310,0.115,Truck,0
717,365,17512,30,346,0.024,Car,0
718,365,15938,322,10,0,Car,0
719,365,16261,58,99,0.098,Car,0
720,365,15562,3,0,0,Truck,0
721,365,12117,34,36,0.214,SUV,1
722,365,6920,101,91,0.182,Minivan,1
723,365,23431,487,386,0.04,Truck,0
724,365,17626,20,119,0.052,Truck,0
725,365,21254,66,2,0.056,Car,1
726,365,17127,271,143,0,Truck,0
727,365,14469,18,334,0.016,Car,0
728,365,16256,26,172,0.004,Car,0
729,365,12518,111,217,0.067,Truck,0
730,365,13679,264,57,0.014,Car,0
731,365,13210,49,25,0.136,Car,0
732,365,16450,7,64,0.003,SUV,0
733,365,14045,151,120,0.215,Car,0
734,365,19139,198,720,0.081,Car,0
735,365,19502,47,125,0,SUV,0
736,365,15845,237,14,0,Truck,0
737,365,16094,37,26,0,Car,0
738,365,15806,557,88,0.061,Truck,0
739,365,15511,53,168,0,Car,0
740,365,18117,67,17,0.761,SUV,1
741,365,10826,310,76,0.008,Truck,0
742,365,18149,405,190,0.003,SUV,1
743,365,19047,335,140,0.002,Truck,0
744,365,18476,203,155,0.024,Car,1
745,365,5651,130,12,0.008,Car,0
746,365,13998,86,18,0.015,Car,1
747,365,20797,87,160,0.008,Car,0
748,365,13188,23,24,0.003,Truck,0
749,365,10722,66,30,0.002,Truck,0
750,365,14960,86,170,0.008,Car,0
751,365,13249,15,37,0,Car,0
752,365,13954,248,109,0.017,Truck,0
753,365,10354,187,223,0.057,Car,0
754,365,14303,154,72,0.008,Truck,0
755,365,15368,58,31,0,Truck,0
756,365,12284,166,121,0.001,SUV,0
757,365,17302,64,7,0.116,SUV,0
758,365,13577,29,16,0.087,SUV,0
759,365,13602,54,229,0.004,Truck,1
760,365,13068,28,123,0.08,Truck,0
761,365,17571,294,134,0.007,Car,0
762,365,10915,49,214,0.013,Truck,0
763,365,21150,10,11,0.024,SUV,0
764,365,13437,1,261,0.014,SUV,0
765,365,8717,4,47,0.012,SUV,0
766,365,10958,169,35,0.048,SUV,1
767,365,16828,63,6,0,Truck,0
768,365,12468,72,31,0,Car,0
769,365,16728,13,10,0.183,SUV,0
770,365,8384,45,16,0.033,Truck,0
771,365,10126,34,15,0.015,SUV,0
772,365,16551,339,268,0,Truck,0
773,365,13859,66,29,0.122,Car,0
774,365,22958,50,42,0,Car,0
775,365,5801,33,17,0.075,SUV,1
776,365,11981,12,82,0.024,Truck,0
777,365,9389,155,24,0.004,Car,0
778,365,13994,31,185,0.003,Car,0
779,365,8029,21,83,0.001,SUV,1
780,365,11433,278,80,0.016,SUV,1
781,365,13690,30,29,0.063,Truck,1
782,365,14898,224,163,0,Truck,0
783,365,16616,568,81,0.01,Truck,0
784,365,12052,108,175,0.014,Car,0
785,365,9828,220,3,0,Car,0
786,365,18258,119,344,0,Truck,0
787,365,12029,178,253,0,SUV,0
788,365,13679,108,293,0,Car,0
789,365,11032,176,91,0.004,Truck,0
790,365,14839,103,50,0.013,Car,0
791,365,9718,0,71,0.01,Minivan,0
792,365,11374,277,148,0.038,Truck,0
793,365,6506,7,11,0.005,Car,0
794,365,12176,269,63,0.021,Car,0
795,365,24624,29,36,0,Truck,0
796,365,21286,783,300,0.018,SUV,0
797,365,14362,75,90,0.004,Car,1
798,365,12295,204,7,0.039,Truck,0
799,365,13948,49,51,0.027,Truck,0
800,365,10126,8,34,0.015,Car,0
801,365,18649,192,148,0.075,Truck,0
802,365,7870,23,7,0,SUV,0
803,365,14378,576,228,0,Truck,0
804,365,10064,103,7,0,Car,0
805,365,18567,521,11,0.008,Car,0
806,365,10662,90,332,0,Truck,0
807,365,17500,33,146,0.073,SUV,0
808,365,9085,6,40,0,Truck,0
809,365,8334,68,29,0,Truck,0
810,365,18284,44,45,0.033,Truck,1
811,365,19631,260,190,0.001,Truck,0
812,365,13862,700,29,0.113,Truck,0
813,365,14013,21,124,0.02,Car,0
814,365,11769,72,11,0,Car,0
815,365,15380,241,65,0.042,Car,0
816,365,12483,122,2,0.002,Truck,0
817,365,12653,41,53,0.011,Car,0
818,365,9864,187,88,0.015,Truck,0
819,365,11152,25,92,0.018,Car,0
820,365,14560,29,129,0.039,Truck,0
821,365,21521,188,146,0.041,Minivan,0
822,365,10155,56,39,0.009,SUV,0
823,365,17842,74,247,0.005,Truck,1
824,365,12329,30,54,0.009,Truck,0
825,365,12809,12,74,0,Truck,0
826,365,15466,438,286,0.007,Car,1
827,365,16752,265,36,0.048,Truck,1
828,365,8110,17,48,0.036,Truck,0
829,365,20219,291,41,0.081,SUV,0
830,365,14258,18,9,0.114,Car,0
831,365,12132,66,194,0.001,Truck,0
832,365,24414,105,38,0,Car,0
833,365,8438,59,95,0.053,Truck,0
834,365,8123,43,280,0.028,SUV,0
835,365,15264,110,4,0.001,Car,0
836,365,15877,57,239,0.006,Truck,0
837,365,10017,4,40,0.026,SUV,0
838,365,17270,6,145,0.141,Car,0
839,365,12914,72,276,0.017,Truck,0
840,365,14220,398,3,0.011,Truck,0
841,365,10253,20,274,0.021,Truck,0
842,365,9724,37,269,0.009,SUV,0
843,365,8198,72,16,0.011,Car,0
844,365,17545,213,35,0.056,Minivan,0
845,365,10550,415,53,0.2,Truck,0
846,365,15442,677,14,0.09,SUV,0
847,365,14146,47,197,0.043,Car,0
848,365,17631,15,14,0.003,Minivan,0
849,365,6880,4,88,0.098,Truck,0
850,365,12165,265,9,0.004,SUV,0
851,365,15068,72,145,0.004,Car,0
852,365,19058,100,236,0.001,Truck,0
853,365,7801,18,52,0.001,Car,0
854,365,8739,51,21,0,Truck,0
855,365,12034,282,1,0.001,SUV,0
856,365,17723,41,22,0,Truck,0
857,365,9945,336,117,0.011,SUV,0
858,365,15244,91,58,0.114,Truck,0
859,365,11300,152,6,0.002,SUV,0
860,365,14747,107,164,0,SUV,0
861,365,8028,54,19,0.007,Truck,0
862,365,19118,7,203,0.001,Truck,0
863,365,14037,34,10,0.215,Truck,0
864,365,9984,2,54,0,Truck,0
865,365,18501,84,33,0.002,SUV,0
866,365,25638,299,416,0.001,Truck,0
867,365,7332,37,174,0.169,SUV,0
868,365,11258,120,227,0.007,Car,0
869,365,11850,108,96,0,Car,0
870,365,9568,18,37,0.091,Truck,0
871,365,11469,73,70,0.002,Car,0
872,365,10699,312,97,0.022,Minivan,0
873,365,12110,118,10,0,Truck,0
874,365,14560,278,33,0.001,Truck,0
875,365,4078,21,51,0.028,Truck,0
876,365,16935,14,433,0.026,Truck,0
877,365,23290,27,2,0.005,Car,0
878,365,18671,94,48,0.048,Truck,0
879,365,16623,275,221,0.005,SUV,0
880,365,10045,132,14,0,SUV,0
881,365,14598,164,134,0.007,SUV,0
882,365,13773,134,303,0.005,Truck,0
883,365,22169,239,360,0.003,SUV,0
884,365,12747,315,228,0.002,SUV,0
885,365,10143,3,9,0.099,Truck,0
886,365,8057,235,12,0.026,Car,0
887,365,11056,65,178,0.296,Minivan,0
888,365,13357,64,0,0.092,Car,0
889,365,9798,16,15,0.031,Truck,0
890,365,8810,179,11,0.001,Car,0
891,365,17768,254,66,0.002,SUV,0
892,365,19810,21,117,0.097,Car,0
893,365,8303,125,4,0,Car,1
894,365,17842,179,71,0.005,SUV,0
895,365,11338,27,6,0.022,Minivan,0
896,365,12167,230,1,0.005,SUV,0
897,365,9981,58,130,0.003,SUV,0
898,365,11774,141,1,0.031,Minivan,0
899,365,12986,43,15,0.021,Car,0
900,365,13357,359,6,0.006,Truck,0
901,365,13778,35,190,0.003,Car,1
902,365,13858,43,102,0.027,SUV,0
903,365,17589,722,106,0.026,Car,0
904,365,16596,627,86,0.001,Minivan,0
905,365,10284,20,34,0,SUV,0
906,365,17652,33,13,0.007,SUV,0
907,365,17453,193,8,0,Truck,1
908,365,9719,224,571,0.221,Truck,0
909,365,15929,19,13,0,Truck,0
910,365,7362,166,29,0.052,Truck,0
911,365,16344,52,38,0.021,Truck,0
912,365,18024,144,122,0.004,Minivan,0
913,365,22185,235,5,0,SUV,1
914,365,15177,51,90,0.2,SUV,0
915,365,10032,515,91,0.03,SUV,0
916,365,8674,65,12,0,Car,0
917,365,13937,87,176,0.001,SUV,0
918,365,11231,45,123,0.078,SUV,1
919,365,11849,104,18,0.006,Truck,0
920,365,7833,102,148,0,Truck,0
921,365,13212,86,46,0.136,Car,0
922,365,8255,20,67,0.003,SUV,0
923,365,9572,226,76,0.003,Car,0
924,365,18163,68,142,0.016,Car,0
925,365,7454,315,94,0.011,Car,0
926,365,12072,219,12,0,SUV,0
927,365,15390,11,5,0,SUV,1
928,365,18671,72,246,0,Car,0
929,365,10483,99,41,0.017,Truck,0
930,365,9449,100,74,0.001,Truck,0
931,365,11939,183,26,0.149,Truck,0
932,365,19145,229,69,0.115,Car,0
933,365,15474,52,11,0.013,Truck,0
934,365,12750,228,14,0,Car,0
935,365,14774,225,1002,0.104,SUV,0
936,365,9704,145,31,0.536,Truck,0
937,365,12448,136,22,0.137,Truck,0
938,365,15341,16,31,0,Car,0
939,365,8631,52,312,0.008,Minivan,0
940,365,9088,247,17,0.011,SUV,0
941,365,21808,298,67,0.144,Truck,0
942,365,10553,56,111,0.002,Minivan,0
943,365,18995,71,626,0.012,Minivan,1
944,365,16633,26,325,0.026,Truck,0
945,365,14692,9,101,0.005,Truck,0
946,365,11356,132,10,0.193,SUV,0
947,365,16782,131,72,0.074,SUV,1
948,365,11010,136,33,0.004,SUV,0
949,365,6845,30,27,0.001,SUV,0
950,365,12630,52,43,0.004,Car,1
951,365,14119,34,28,0,Car,0
952,365,18471,13,187,0.008,Car,0
953,365,8872,13,60,0.031,SUV,1
954,365,15144,552,134,0.026,Truck,0
955,365,7834,43,31,0.092,SUV,0
956,365,12682,129,3,0.005,Truck,0
957,365,13242,15,0,0.024,Car,0
958,365,11135,44,5,0.008,Truck,0
959,365,11620,7,120,0.003,Truck,0
960,365,11707,818,110,0.004,SUV,0
961,365,18164,2,162,0.023,SUV,1
962,365,13231,189,17,0.001,Truck,0
963,365,28354,125,19,0,Truck,0
964,365,14336,109,2,0,SUV,1
965,365,16005,5,375,0.004,SUV,0
966,365,17973,198,72,0.016,Car,0
967,365,13785,235,1,0,Truck,0
968,365,14315,373,5,0,Car,0
969,365,14430,10,23,0.029,Truck,0
970,365,17842,984,101,0.005,Car,0
971,365,11832,153,10,0.008,Car,0
972,365,6734,39,21,0.028,Car,1
973,365,13728,392,18,0.005,Truck,0
974,365,18322,113,39,0.029,Truck,0
975,365,7618,66,106,0.017,Truck,0
976,365,18191,160,57,0.001,Truck,0
977,365,13383,83,74,0.002,Car,0
978,365,11276,108,9,0,SUV,0
979,365,12355,29,12,0.004,Minivan,0
980,365,10853,377,107,0.004,Car,0
981,365,9670,43,252,0.006,Minivan,0
982,365,10732,109,111,0,Car,0
983,365,9294,9,139,0.071,Truck,0
984,365,11656,350,176,0,Truck,0
985,365,10268,34,134,0,SUV,0
986,365,17100,8,36,0.039,Truck,1
987,365,8405,93,34,0,SUV,0
988,365,14720,168,52,0.033,Truck,0
989,365,13741,71,3,0,Truck,0
990,365,15314,59,39,0.16,Truck,0
991,365,10493,115,120,0.003,SUV,0
992,365,8687,175,88,0,SUV,0
993,365,20296,336,178,0.009,SUV,0
994,365,11029,165,7,0.001,Truck,0
995,365,17171,56,36,0.006,Car,0
996,365,12763,5,22,0.025,Truck,0
997,365,15176,101,9,0.019,Car,0
998,365,15512,305,5,0.024,SUV,0
999,365,14601,72,36,0.001,SUV,0
1000,365,10612,45,24,0.003,SUV,0
1001,365,15509,10,18,0,Truck,1
1002,365,7205,9,14,0,Truck,0
1003,365,8856,2,6,0.006,SUV,0
1004,365,11996,24,224,0,Truck,0
1005,365,12948,65,103,0.019,SUV,0
1006,365,9867,87,120,0.002,Car,0
1007,365,7983,42,48,0,Car,0
1008,365,13621,161,145,0.143,Car,0
1009,365,20669,12,11,0,SUV,0
1010,365,11546,43,98,0.037,Truck,0
1011,365,17558,38,251,0.001,Truck,0
1012,365,17015,65,124,0,Truck,0
1013,365,14980,18,448,0.03,SUV,0
1014,365,8000,94,5,0.066,Truck,0
1015,365,29066,173,712,0.015,SUV,0
1016,365,6384,6,19,0.016,Truck,0
1017,365,7438,29,43,0.022,Truck,1
1018,365,15170,19,196,0,Car,1
1019,365,13797,14,18,0.003,Truck,0
1020,365,12102,9,2,0.004,Truck,0
1021,365,11864,124,39,0.05,Minivan,0
1022,365,19420,647,41,0.018,Truck,0
1023,365,9784,3,27,0,Car,0
1024,365,16593,29,250,0.178,SUV,1
1025,365,9689,39,29,0,Car,0
1026,365,10142,32,22,0.029,SUV,0
1027,365,11875,9,37,0,Truck,0
1028,365,13079,237,5,0.003,Truck,0
1029,365,15042,312,4,0.023,Car,1
1030,365,15828,125,133,0.022,Truck,0
1031,365,14420,377,243,0,Car,0
1032,365,19235,65,134,0.009,SUV,0
1033,365,13944,147,1,0.117,Car,1
1034,365,11974,16,7,0.022,Truck,0
1035,365,4946,126,62,0.048,Truck,0
1036,365,12145,19,106,0.006,Truck,0
1037,365,6276,66,250,0,Truck,0
1038,365,22474,12,113,0.045,Truck,1
1039,365,11569,150,2,0.017,Minivan,0
1040,365,10672,43,63,0,SUV,0
1041,365,9786,212,89,0.001,SUV,0
1042,365,13635,17,60,0.009,SUV,0
1043,365,10970,59,175,0,SUV,0
1044,365,13922,129,46,0,Car,1
1045,365,15285,23,174,0.001,Truck,0
1046,365,15474,193,0,0.003,Truck,0
1047,365,10918,247,23,0.036,SUV,0
1048,365,12391,54,24,0.049,SUV,1
1049,365,18729,160,433,0.008,Truck,0
1050,365,11161,71,375,0.009,Car,0
1051,365,13666,188,73,0,Truck,0
1052,365,17988,82,179,0.009,Truck,0
1053,365,8022,151,44,0,SUV,0
1054,365,15857,73,39,0.005,Car,0
1055,365,11675,63,57,0.071,SUV,0
1056,365,8168,36,50,0.019,SUV,0
1057,365,10649,50,113,0.021,Car,0
1058,365,8541,11,245,0,SUV,1
1059,365,12120,114,7,0.083,Minivan,0
1060,365,15866,293,184,0.05,Car,0
1061,365,17572,4,268,0,Minivan,0
1062,365,11801,232,8,0.009,Truck,0
1063,365,13548,113,238,0.01,SUV,1
1064,365,9221,35,72,0,Truck,0
1065,365,12277,113,311,0.001,SUV,1
1066,365,17102,92,124,0.029,Car,0
1067,365,12498,38,71,0.001,Truck,0
1068,365,22491,667,753,0.035,Car,1
1069,365,11846,29,253,0.002,Car,0
1070,365,7991,103,165,0.032,Truck,0
1071,365,14563,77,57,0.008,Car,0
1072,365,16491,488,132,0.03,Car,0
1073,365,6957,76,103,0.093,SUV,0
1074,365,9576,21,8,0.001,Truck,1
1075,365,16159,174,28,0.047,SUV,0
1076,365,14493,13,1,0.003,SUV,0
1077,365,21118,6,1,0.002,Truck,0
1078,365,13086,104,136,0.041,Car,0
1079,365,12657,113,13,0.003,Truck,0
1080,365,14117,203,198,0.002,Car,0
1081,365,11286,37,45,0.001,Truck,0
1082,365,19567,218,17,0.001,Truck,0
1083,365,19056,572,2,0.009,SUV,0
1084,365,9236,39,5,0.002,SUV,0
1085,365,15360,36,425,0.066,Car,1
1086,365,21036,717,0,0.015,Truck,1
1087,365,16469,594,5,0.005,Car,0
1088,365,16500,15,173,0.012,SUV,0
1089,365,14543,56,98,0.004,Truck,0
1090,365,13513,548,131,0.091,Car,0
1091,365,8520,2,1,0,Truck,0
1092,365,13437,68,121,0,Truck,0
1093,365,14566,165,205,0.09,Car,1
1094,365,14407,366,6,0.001,Truck,0
1095,365,8611,11,124,0.112,Truck,0
1096,365,13893,1,17,0.013,Truck,0
1097,365,11901,53,1,0.017,Truck,0
1098,365,11520,242,110,0.006,Car,0
1099,365,11831,254,73,0.02,SUV,0
1100,365,9759,931,11,0.001,Truck,0
1101,365,19258,89,53,0,SUV,0
1102,365,10247,19,38,0.001,Truck,0
1103,365,6309,28,12,0.001,SUV,0
1104,365,14568,58,3,0.074,SUV,0
1105,365,12572,95,146,0.002,SUV,0
1106,365,16238,15,98,0,Car,0
1107,365,14432,23,212,0.023,Truck,0
1108,365,15681,17,309,0.127,Truck,0
1109,365,19008,67,71,0.227,Car,1
1110,365,17067,332,19,0,Car,1
1111,365,12382,22,0,0,Car,0
1112,365,17754,96,312,0,Minivan,0
1113,365,11389,23,5,0.014,Truck,0
1114,365,16609,13,22,0.003,Truck,0
1115,365,14643,127,0,0,Truck,0
1116,365,10309,6,263,0.252,Car,0
1117,365,14034,9,264,0.08,Truck,0
1118,365,19480,342,6,0.005,Truck,0
1119,365,13000,98,10,0,SUV,0
1120,365,16427,11,50,0,Car,0
1121,365,13025,210,275,0.007,Truck,1
1122,365,26756,313,116,0,SUV,0
1123,365,5965,32,62,0.137,SUV,1
1124,365,12270,434,50,0.001,SUV,0
1125,365,12768,54,125,0.289,Car,0
1126,365,6141,55,8,0.071,Truck,0
1127,365,14693,12,58,0.004,Truck,1
1128,365,12428,58,207,0.034,SUV,0
1129,365,16558,176,258,0.001,SUV,0
1130,365,14497,131,277,0,Truck,0
1131,365,4494,117,0,0,Car,0
1132,365,15568,1,27,0,Car,0
1133,365,11023,691,6525,0.084,Truck,0
1134,365,12030,59,78,0.001,Truck,0
1135,365,10026,189,38,0.004,Car,1
1136,365,14245,262,9,0.006,Truck,0
1137,365,7434,42,1,0.01,Truck,0
1138,365,15545,353,120,0.038,Minivan,0
1139,365,9359,76,31,0.2,Truck,0
1140,365,14918,234,32,0,Car,1
1141,365,12716,87,193,0,Car,1
1142,365,11345,16,49,0.002,Truck,1
1143,365,11934,43,27,0.003,Car,0
1144,365,12241,56,67,0.008,Truck,0
1145,365,10034,35,8,0.051,Truck,0
1146,365,14848,5,35,0.001,SUV,0
1147,365,17000,124,518,0.002,Car,0
1148,365,8254,41,35,0.004,Car,0
1149,365,16137,203,244,0.042,Truck,0
1150,365,15345,34,12,0.001,Truck,0
1151,365,16477,355,62,0.02,Truck,0
1152,365,21984,245,520,0.03,SUV,0
1153,365,12752,43,195,0.002,Truck,0
1154,365,12065,42,210,0.175,Car,0
1155,365,16602,156,12,0.001,Car,0
1156,365,13131,72,2,0.258,SUV,0
1157,365,8386,16,46,0.044,Car,1
1158,365,16273,245,45,0.032,Car,0
1159,365,14526,265,105,0.13,Car,1
1160,365,13829,141,1,0.008,Truck,0
1161,365,12115,192,219,0.014,SUV,0
1162,365,8921,408,49,0.06,SUV,0
1163,365,12637,124,108,0.066,Car,0
1164,365,9203,25,19,0.008,Car,0
1165,365,15041,168,99,0,Truck,0
1166,365,14866,336,22,0.001,SUV,0
1167,365,9346,158,42,0,Car,0
1168,365,9021,155,22,0,Car,0
1169,365,12245,10,184,0.001,SUV,0
1170,365,12964,147,200,0.002,Car,0
1171,365,8661,75,116,0,Minivan,0
1172,365,10297,84,12,0.024,Car,0
1173,365,11652,210,73,0.034,Minivan,0
1174,365,6225,95,1,0.002,Truck,0
1175,365,18079,53,39,0.038,SUV,0
1176,365,9888,240,42,0.061,Minivan,0
1177,365,11064,36,109,0,Truck,0
1178,365,12381,201,22,0.037,Car,0
1179,365,14911,238,241,0.001,Truck,0
1180,365,12140,56,60,0.03,Car,0
1181,365,13358,280,132,0.122,Truck,0
1182,365,17242,38,2,0,SUV,1
1183,365,14309,123,153,0.028,Car,0
1184,365,12971,6,85,0.002,Car,0
1185,365,15234,142,9,0.003,Minivan,0
1186,365,10302,42,91,0.273,Car,1
1187,365,16736,100,132,0.001,SUV,1
1188,365,13547,49,22,0,Car,0
1189,365,14297,158,95,0,Truck,0
1190,365,7628,132,18,0,Truck,0
1191,365,14780,127,288,0,Car,0
1192,365,10789,3,42,0,SUV,0
1193,365,16130,23,115,0.002,Car,0
1194,365,10344,144,106,0.051,Truck,0
1195,365,21339,605,222,0.001,Car,0
1196,365,13002,39,59,0.002,SUV,0
1197,365,7584,27,98,0.034,Truck,0
1198,365,12157,133,63,0.023,Car,0
1199,365,9962,107,42,0.058,Truck,0
1200,365,10134,48,69,0,SUV,0
1201,365,17874,14,210,0.019,Car,0
1202,365,8303,68,58,0.036,Car,0
1203,365,15970,291,19,0.152,SUV,0
1204,365,16365,268,198,0.027,SUV,0
1205,365,12099,187,22,0.088,Truck,0
1206,365,13359,7,156,0,Truck,0
1207,365,17205,138,12,0.016,Minivan,0
1208,365,13497,382,252,0.007,Truck,0
1209,365,5530,7,71,0.002,Car,0
1210,365,15183,31,29,0.134,SUV,0
1211,365,13036,126,27,0.11,Car,0
1212,365,12992,136,114,0.049,SUV,0
1213,365,16941,197,91,0.017,Car,0
1214,365,14764,152,25,0.001,Truck,0
1215,365,13153,65,163,0.074,Truck,1
1216,365,5180,28,97,0.002,Truck,0
1217,365,15748,83,79,0.007,Minivan,0
1218,365,14386,93,15,0.007,Truck,0
1219,365,16079,54,188,0.004,Truck,0
1220,365,10040,144,30,0.005,Minivan,0
1221,365,11107,103,122,0.009,Truck,0
1222,365,9195,79,19,0.01,Truck,0
1223,365,16913,217,16,0.026,Truck,0
1224,365,11452,31,12,0.031,Car,0
1225,365,13297,485,2,0.007,Car,0
1226,365,13144,204,0,0.048,SUV,0
1227,365,10297,43,21,0.018,SUV,0
1228,365,10313,42,62,0.006,Truck,0
1229,365,10963,25,2,0.011,Truck,0
1230,365,16729,722,139,0.013,Car,0
1231,365,10956,89,0,0.197,Truck,0
1232,365,5592,245,118,0.009,Truck,0
1233,365,10877,126,0,0,Car,0
1234,365,18821,225,257,0.001,SUV,0
1235,365,17627,119,574,0.003,SUV,0
1236,365,5332,19,2,0,Car,0
1237,365,14847,811,142,0,SUV,0
1238,365,15212,199,221,0.155,SUV,1
1239,365,18770,111,469,0,Truck,0
1240,365,10717,105,6,0,Car,0
1241,365,11682,528,151,0,SUV,0
1242,365,14886,111,103,0.016,Truck,0
1243,365,24036,89,119,0.003,SUV,0
1244,365,16252,180,280,0,Truck,1
1245,365,15186,169,10,0.01,Truck,0
1246,365,9800,40,29,0.002,SUV,0
1247,365,13483,501,54,0.001,Truck,0
1248,365,19417,304,133,0.015,SUV,0
1249,365,14816,3,79,0.001,Truck,0
1250,365,6644,208,23,0.003,SUV,0
1251,365,16425,316,120,0.097,Car,0
1252,365,9505,293,56,0.147,SUV,0
1253,365,14281,117,116,0.002,Minivan,1
1254,365,19471,393,109,0.014,Car,0
1255,365,10582,36,192,0.019,Truck,1
1256,365,19296,98,72,0,Truck,0
1257,365,15201,144,135,0.024,Truck,0
1258,365,11641,1,34,0.01,Car,0
1259,365,21530,147,141,0.028,Truck,0
1260,365,16010,54,25,0.002,Car,0
1261,365,12903,252,125,0.179,Truck,0
1262,365,18126,89,146,0.001,Truck,0
1263,365,9862,3,27,0.007,Truck,1
1264,365,6991,27,2,0.076,Car,0
1265,365,19843,162,74,0,Car,0
1266,365,9194,95,17,0.012,Truck,0
1267,365,10173,96,271,0,Car,1
1268,365,7897,112,9,0,SUV,1
1269,365,11426,73,158,0.053,Car,0
1270,365,15513,191,145,0.002,SUV,1
1271,365,26426,87,154,0.046,Minivan,0
1272,365,24349,36,341,0,Car,0
1273,365,8275,73,4,0.015,Truck,0
1274,365,13871,59,107,0.001,SUV,0
1275,365,15131,410,4,0.342,Car,1
1276,365,14892,67,104,0.012,Truck,0
1277,365,7526,78,23,0.002,Car,0
1278,365,9790,45,24,0.05,Minivan,0
1279,365,22288,93,78,0.008,Car,0
1280,365,17058,0,173,0.1,Car,0
1281,365,10393,91,153,0,Truck,0
1282,365,7393,30,152,0,Truck,0
1283,365,25761,199,16,0.09,SUV,0
1284,365,16569,195,6,0.002,Car,1
1285,365,13145,244,333,0,Truck,0
1286,365,15258,113,1,0.012,Car,0
1287,365,14357,22,45,0.194,SUV,0
1288,365,11151,111,6,0,Truck,0
1289,365,13520,62,37,0.007,SUV,0
1290,365,19302,287,15,0.074,Car,0
1291,365,11525,101,217,0.061,SUV,0
1292,365,15163,54,12,0.002,Truck,0
1293,365,9337,32,56,0.01,SUV,0
1294,365,11687,125,10,0.013,Car,0
1295,365,13366,1,2,0.076,Truck,0
1296,365,13720,55,89,0.048,SUV,0
1297,365,7488,28,25,0,Car,0
1298,365,13549,54,17,0.038,Car,0
1299,365,10240,470,14,0,Truck,0
1300,365,16575,228,162,0.01,Truck,0
1301,365,14314,104,30,0.132,Truck,0
1302,365,14312,111,39,0.065,Car,0
1303,365,16748,622,43,0.045,SUV,0
1304,365,8368,124,27,0.022,Minivan,1
1305,365,9909,103,37,0,Car,0
1306,365,12150,302,244,0.104,SUV,0
1307,365,14366,161,140,0.012,SUV,0
1308,365,9062,6,19,0.022,Truck,1
1309,365,13939,660,45,0.006,Car,0
1310,365,14036,65,12,0.039,SUV,1
1311,365,8637,21,5,0.001,Truck,1
1312,365,9165,200,54,0.001,SUV,1
1313,365,17153,41,17,0.087,Car,0
1314,365,13953,286,3,0.002,Truck,0
1315,365,9105,78,13,0.017,Truck,0
1316,365,9305,81,62,0.002,Truck,0
1317,365,14284,81,18,0.107,Truck,1
1318,365,14513,6,11,0.03,SUV,0
1319,365,13962,180,196,0.173,SUV,1
1320,365,13382,47,130,0.001,Truck,0
1321,365,17202,28,191,0.003,SUV,1
1322,365,25070,484,68,0.036,SUV,0
1323,365,15430,50,68,0,SUV,1
1324,365,8325,128,44,0,Truck,0
1325,365,12582,302,32,0.01,Truck,0
1326,365,15663,44,1,0.021,Car,0
1327,365,13873,135,252,0.039,Truck,0
1328,365,9665,56,14,0,Truck,0
1329,365,14633,29,397,0.051,Car,0
1330,365,14753,236,203,0.07,Car,0
1331,365,12734,87,66,0,Truck,0
1332,365,11338,160,90,0.298,Car,0
1333,365,18470,102,9,0,Car,0
1334,365,10472,27,242,0.006,Car,0
1335,365,6761,16,85,0.038,Truck,0
1336,365,17739,4,77,0,Truck,0
1337,365,11436,20,29,0.029,Car,0
1338,365,9195,88,12,0.035,Truck,0
